20051213 02:00,0
20051213 17:00,0
20051213 18:00,0
20051213 21:00,0
20051214 05:00,0
20051214 06:00,0.01
20051214 07:00,0
20051214 08:00,0
20051214 09:00,0.01
20051214 10:00,0
20051214 11:00,0
20051214 12:00,0
20051214 13:00,0
20051214 14:00,0
20051214 15:00,0
20051214 16:00,0.02
20051214 17:00,0.01
20051214 18:00,0.02
20051214 19:00,0
20051214 20:00,0
20051214 21:00,0
20051214 22:00,0
20051215 13:00,0
20051215 14:00,0
20051215 15:00,0
20051215 16:00,0
20051215 17:00,0
20051215 18:00,0
20051215 19:00,0.02
20051215 20:00,0
20051215 21:00,0
20051215 22:00,0
20051215 23:00,0
20051216 04:00,0
20051216 05:00,0
20051216 06:00,0
20051216 07:00,0
20051216 08:00,0
20051216 09:00,0
20051216 10:00,0
20051216 11:00,0
20051216 12:00,0
20051216 13:00,0
20051216 14:00,0
20051216 15:00,0
20051216 16:00,0
20051216 17:00,0
20051216 18:00,0
20051216 19:00,0
20051216 20:00,0
20051216 21:00,0
20051216 22:00,0
20051216 23:00,0
20051224 09:00,0
20051224 10:00,0
20051224 11:00,0.01
20051224 12:00,0
20051224 13:00,0.04
20051224 14:00,0.05
20051224 15:00,0.1
20051224 16:00,0.03
20051224 17:00,0
20051224 18:00,0.02
20051224 19:00,0.1
20051224 20:00,0.01
20051224 21:00,0.01
20051224 22:00,0.01
20051224 23:00,0.02
20051225 00:00,0.01
20051225 01:00,0
20051225 03:00,0
20051225 04:00,0.01
20051225 05:00,0
20051225 06:00,0
20051225 07:00,0.1
20051225 08:00,0
20051225 09:00,0.01
20051225 10:00,0
20051225 17:00,0
20051225 20:00,0
20051225 21:00,0
20051225 22:00,0
20051226 21:00,0
20051226 22:00,0
20051227 23:00,0
20051228 00:00,0
20051228 01:00,0
20051228 02:00,0.01
20051228 03:00,0
20051228 04:00,0
20051228 05:00,0
20051228 06:00,0
20051228 07:00,0.1
20051228 08:00,0
20051228 09:00,0.01
20051228 10:00,0
20051228 11:00,0
20051228 12:00,0
20051228 13:00,0
20051228 18:00,0
20051228 19:00,0
20051228 20:00,0
20051228 21:00,0
20051228 22:00,0
20051228 23:00,0
20051229 00:00,0
20051229 01:00,0
20051229 02:00,0
20051229 03:00,0
20051229 05:00,0
20051229 06:00,0
20051229 07:00,0
20051229 08:00,0
20051229 09:00,0
20051230 15:00,0.01
20051230 16:00,0.09
20051230 17:00,0.1
20051230 18:00,0.08
20051230 19:00,0.1
20051230 20:00,0.02
20051230 21:00,0.02
20051230 22:00,0
20051230 23:00,0
20051231 00:00,0.1
20051231 01:00,0
20051231 02:00,0
20051231 03:00,0
20051231 04:00,0
20051231 05:00,0
20051231 06:00,0
20051231 07:00,0
20060101 01:00,0
20060101 15:00,0
20060101 16:00,0
20060101 19:00,0
20060101 21:00,0
20060101 22:00,0.01
20060101 23:00,0.01
20060102 00:00,0.01
20060102 01:00,0
20060102 02:00,0.1
20060102 03:00,0
20060102 04:00,0
20060102 07:00,0.01
20060102 08:00,0
20060102 11:00,0.2
20060102 12:00,0.1
20060102 13:00,0.02
20060102 14:00,0.1
20060102 15:00,0.1
20060102 16:00,0.02
20060102 17:00,0
20060102 18:00,0
20060102 19:00,0
20060102 20:00,0
20060102 23:00,0
20060103 00:00,0
20060103 01:00,0.01
20060103 02:00,0
20060103 03:00,0
20060103 04:00,0
20060103 05:00,0
20060103 06:00,0
20060103 07:00,0
20060103 18:00,0
20060103 19:00,0
20060103 20:00,0
20060103 21:00,0
20060103 23:00,0
20060104 00:00,0
20060104 01:00,0
20060104 02:00,0
20060104 03:00,0
20060104 04:00,0
20060104 05:00,0
20060104 07:00,0.01
20060104 08:00,0
20060104 09:00,0.01
20060104 10:00,0
20060104 11:00,0
20060104 18:00,0
20060104 21:00,0
20060104 22:00,0
20060104 23:00,0
20060105 09:00,0
20060105 10:00,0
20060105 16:00,0
20060105 17:00,0
20060105 20:00,0
20060105 21:00,0
20060107 09:00,0.1
20060110 18:00,0
20060110 19:00,0.01
20060110 20:00,0.01
20060110 21:00,0
20060110 22:00,0
20060110 23:00,0.01
20060111 00:00,0.1
20060111 01:00,0.01
20060111 02:00,0
20060111 03:00,0.02
20060111 04:00,0
20060111 05:00,0
20060111 06:00,0
20060111 07:00,0.02
20060111 08:00,0
20060111 09:00,0
20060111 10:00,0
20060113 06:00,0.1
20060113 07:00,0.1
20060113 08:00,0.1
20060113 09:00,0.08
20060113 10:00,0.1
20060113 11:00,0.12
20060113 12:00,0.1
20060113 13:00,0.1
20060113 14:00,0.1
20060113 15:00,0.1
20060113 16:00,0.1
20060113 17:00,0.1
20060113 18:00,0
20060113 19:00,0
20060117 03:00,0
20060117 08:00,0.1
20060117 09:00,0.1
20060117 11:00,0.1
20060117 12:00,0
20060117 13:00,0
20060117 14:00,0
20060117 15:00,0
20060117 16:00,0
20060117 19:00,0
20060117 20:00,0
20060118 12:00,0.1
20060118 13:00,0.1
20060118 21:00,0
20060118 22:00,0
20060120 15:00,0
20060120 16:00,0.1
20060120 17:00,0.04
20060120 18:00,0.1
20060120 19:00,0.07
20060120 20:00,0.1
20060120 21:00,0.1
20060120 22:00,0.2
20060120 23:00,0.1
20060121 00:00,0.1
20060121 01:00,0.02
20060121 02:00,0.02
20060121 03:00,0
20060121 04:00,0
20060121 12:00,0.2
20060122 14:00,0.1
20060123 01:00,0
20060123 02:00,0
20060123 03:00,0
20060124 06:00,0
20060124 07:00,0
20060124 17:00,0
20060124 18:00,0
20060124 19:00,0
20060124 20:00,0
20060124 21:00,0
20060124 22:00,0
20060124 23:00,0
20060128 08:00,0
20060128 09:00,0
20060128 15:00,0.01
20060128 16:00,0.02
20060128 17:00,0.1
20060128 18:00,0.09
20060128 19:00,0.01
20060128 20:00,0.06
20060128 21:00,0.1
20060128 22:00,0.06
20060128 23:00,0.1
20060129 00:00,0.1
20060129 01:00,0.1
20060129 02:00,0.1
20060129 03:00,0.05
20060129 04:00,0.1
20060129 05:00,0.01
20060129 06:00,0
20060129 07:00,0
20060129 08:00,0.1
20060129 09:00,0
20060129 10:00,0.02
20060129 11:00,0
20060129 23:00,0
20060130 00:00,0
20060130 08:00,0
20060130 09:00,0
20060130 10:00,0
20060130 11:00,0
20060130 12:00,0
20060130 13:00,0
20060130 14:00,0
20060130 15:00,0
20060130 16:00,0
20060130 17:00,0
20060130 18:00,0
20060130 19:00,0
20060130 22:00,0
20060130 23:00,0
20060201 01:00,0
20060203 05:00,0
20060203 06:00,0
20060203 07:00,0.09
20060203 08:00,0.05
20060203 09:00,0.09
20060203 10:00,0.02
20060203 11:00,0.07
20060203 12:00,0.01
20060203 16:00,0
20060203 17:00,0
20060204 10:00,0
20060204 11:00,0
20060204 12:00,0
20060204 13:00,0
20060204 14:00,0
20060204 15:00,0.01
20060204 16:00,0.03
20060204 17:00,0.01
20060204 18:00,0.01
20060204 19:00,0.01
20060204 20:00,0
20060204 21:00,0
20060204 22:00,0.01
20060204 23:00,0
20060205 00:00,0
20060205 01:00,0
20060205 02:00,0
20060205 03:00,0
20060205 04:00,0
20060205 05:00,0
20060208 12:00,0
20060208 13:00,0
20060208 14:00,0
20060208 15:00,0.01
20060208 16:00,0.02
20060208 18:00,0
20060208 19:00,0.01
20060208 20:00,0.01
20060208 21:00,0
20060208 22:00,0
20060208 23:00,0
20060209 14:00,0
20060209 22:00,0
20060209 23:00,0.01
20060210 00:00,0
20060210 02:00,0
20060210 06:00,0
20060210 07:00,0
20060210 08:00,0
20060210 09:00,0
20060211 12:00,0
20060211 13:00,0
20060211 14:00,0.02
20060211 15:00,0.05
20060211 16:00,0.03
20060211 17:00,0.01
20060211 18:00,0
20060211 19:00,0
20060211 20:00,0
20060211 21:00,0
20060211 22:00,0
20060211 23:00,0
20060212 00:00,0
20060212 01:00,0
20060212 02:00,0
20060212 15:00,0
20060212 16:00,0
20060212 18:00,0
20060212 21:00,0
20060212 23:00,0
20060213 00:00,0
20060213 01:00,0
20060215 20:00,0
20060215 21:00,0
20060215 22:00,0.05
20060215 23:00,0.03
20060216 00:00,0.07
20060216 01:00,0.02
20060216 02:00,0.11
20060216 03:00,0.01
20060216 04:00,0
20060216 06:00,0
20060216 08:00,0
20060216 09:00,0
20060216 10:00,0
20060216 11:00,0.2
20060216 12:00,0.07
20060216 13:00,0.01
20060216 14:00,0.04
20060216 15:00,0.21
20060216 16:00,0.45
20060216 17:00,0.01
20060216 19:00,0
20060216 20:00,0
20060216 21:00,0
20060216 22:00,0
20060216 23:00,0
20060217 00:00,0
20060217 01:00,0
20060217 02:00,0
20060217 03:00,0
20060301 00:00,0
20060301 01:00,0
20060301 23:00,0
20060302 00:00,0
20060302 10:00,0
20060302 11:00,0
20060302 12:00,0
20060302 13:00,0
20060302 16:00,0
20060302 19:00,0
20060302 20:00,0
20060305 12:00,0.02
20060305 13:00,0.04
20060305 14:00,0.1
20060305 15:00,0.01
20060305 16:00,0.04
20060305 17:00,0.05
20060305 18:00,0.05
20060305 19:00,0.01
20060305 20:00,0
20060305 21:00,0
20060306 08:00,0
20060306 09:00,0
20060306 10:00,0
20060306 11:00,0
20060306 12:00,0.01
20060306 13:00,0
20060307 08:00,0
20060307 21:00,0.06
20060307 22:00,0.04
20060307 23:00,0
20060308 00:00,0.01
20060308 01:00,0.04
20060308 16:00,0.01
20060308 17:00,0.01
20060308 18:00,0.03
20060308 19:00,0.05
20060308 20:00,0.1
20060308 21:00,0.03
20060308 22:00,0
20060308 23:00,0.02
20060309 00:00,0.2
20060309 01:00,0.25
20060309 02:00,0
20060309 13:00,0
20060309 14:00,0
20060309 16:00,0.02
20060309 17:00,0.03
20060309 18:00,0.09
20060309 19:00,0.1
20060309 20:00,0.09
20060309 21:00,0.11
20060309 22:00,0.07
20060309 23:00,0.03
20060310 00:00,0.02
20060310 01:00,0.02
20060311 20:00,0
20060311 21:00,0.1
20060311 22:00,0.11
20060311 23:00,0.1
20060312 18:00,0.01
20060312 19:00,0.01
20060312 20:00,0.02
20060312 21:00,0
20060312 22:00,0.02
20060312 23:00,0.01
20060313 00:00,0.25
20060313 01:00,0.53
20060313 02:00,0.2
20060313 03:00,0.03
20060313 04:00,0.02
20060313 05:00,0.01
20060313 19:00,0
20060313 20:00,0
20060314 03:00,0
20060314 04:00,0
20060314 22:00,0
20060316 08:00,0
20060316 09:00,0
20060316 12:00,0
20060316 13:00,0
20060316 14:00,0
20060316 15:00,0
20060316 16:00,0.01
20060316 17:00,0.01
20060316 18:00,0
20060316 19:00,0
20060316 20:00,0
20060316 21:00,0
20060316 22:00,0
20060316 23:00,0
20060323 16:00,0
20060323 17:00,0
20060323 18:00,0
20060323 19:00,0
20060323 20:00,0
20060323 21:00,0
20060323 22:00,0
20060323 23:00,0.02
20060324 00:00,0
20060324 01:00,0.02
20060324 02:00,0.01
20060324 03:00,0.01
20060324 04:00,0.01
20060324 05:00,0.02
20060324 06:00,0.01
20060324 07:00,0
20060324 08:00,0
20060324 10:00,0
20060324 11:00,0.02
20060324 12:00,0.04
20060324 13:00,0.05
20060324 14:00,0.01
20060324 19:00,0
20060324 20:00,0
20060325 15:00,0
20060325 16:00,0
20060327 14:00,0
20060327 15:00,0
20060327 16:00,0.01
20060327 17:00,0.01
20060327 18:00,0.01
20060327 19:00,0.01
20060327 20:00,0
20060327 21:00,0.01
20060327 22:00,0.01
20060327 23:00,0.02
20060328 00:00,0.05
20060328 01:00,0.05
20060328 02:00,0.04
20060328 03:00,0.01
20060328 04:00,0
20060328 07:00,0
20060328 08:00,0
20060328 09:00,0
20060328 10:00,0
20060331 00:00,0.01
20060331 01:00,0.02
20060331 02:00,0.01
20060331 03:00,0.01
20060331 04:00,0.01
20060331 05:00,0
20060331 16:00,0
20060331 17:00,0.03
20060331 18:00,0.02
20060401 01:00,0
20060402 10:00,0.01
20060402 11:00,0.03
20060402 12:00,0.01
20060402 13:00,0
20060402 15:00,0
20060402 16:00,0
20060402 17:00,0.01
20060402 19:00,0.03
20060402 20:00,0.05
20060402 21:00,0.31
20060402 22:00,0.07
20060402 23:00,0.02
20060403 00:00,0.01
20060403 01:00,0
20060403 02:00,0
20060403 03:00,0.02
20060403 04:00,0.06
20060403 05:00,0.1
20060403 06:00,0.13
20060403 07:00,0.06
20060403 08:00,0.05
20060403 09:00,0.05
20060405 16:00,0
20060405 17:00,0
20060406 12:00,0
20060406 16:00,0
20060406 19:00,0
20060406 20:00,0
20060406 21:00,0
20060406 22:00,0
20060406 23:00,0.01
20060407 00:00,0
20060407 06:00,0
20060407 07:00,0.02
20060407 08:00,0.01
20060407 09:00,0
20060407 10:00,0
20060407 18:00,0
20060407 20:00,0
20060411 16:00,0
20060411 19:00,0
20060411 20:00,0
20060411 21:00,0
20060411 22:00,0
20060411 23:00,0
20060412 00:00,0
20060412 01:00,0.04
20060412 02:00,0.04
20060412 03:00,0.1
20060412 04:00,0.02
20060413 08:00,0.1
20060413 22:00,0.05
20060413 23:00,0.03
20060414 09:00,0
20060414 10:00,0.01
20060414 14:00,0
20060416 00:00,0
20060416 01:00,0.01
20060416 02:00,0.04
20060416 03:00,0.06
20060416 04:00,0
20060416 06:00,0
20060416 13:00,0.05
20060416 14:00,0.05
20060416 15:00,0.35
20060416 16:00,0.05
20060416 17:00,0.02
20060416 18:00,0.07
20060416 19:00,0.32
20060416 20:00,0.17
20060416 21:00,0.03
20060416 22:00,0.01
20060416 23:00,0.01
20060417 00:00,0.09
20060417 01:00,0.03
20060417 02:00,0.01
20060417 03:00,0.01
20060419 07:00,0
20060420 02:00,0.03
20060420 03:00,0.17
20060422 04:00,0
20060422 05:00,0.04
20060422 06:00,0.01
20060422 19:00,0
20060425 04:00,0
20060425 05:00,0.01
20060425 06:00,0
20060425 07:00,0
20060425 08:00,0.03
20060425 09:00,0.15
20060425 10:00,0.06
20060425 11:00,0.01
20060429 12:00,0
20060429 13:00,0
20060429 14:00,0.01
20060429 15:00,0.03
20060429 16:00,0.04
20060429 17:00,0.02
20060429 18:00,0.03
20060429 19:00,0.03
20060429 20:00,0.02
20060429 21:00,0.07
20060429 22:00,0.03
20060429 23:00,0.01
20060430 00:00,0.05
20060430 01:00,0.03
20060430 02:00,0.06
20060430 03:00,0.02
20060430 04:00,0.02
20060430 05:00,0.12
20060430 06:00,0.13
20060430 07:00,0.01
20060430 08:00,0.07
20060430 09:00,0.03
20060430 10:00,0.12
20060430 11:00,0.1
20060430 12:00,0.08
20060430 13:00,0.01
20060430 14:00,0.01
20060430 15:00,0.02
20060430 16:00,0.05
20060430 17:00,0
20060501 00:00,0
20060501 01:00,0
20060501 05:00,0.1
20060501 06:00,0
20060501 07:00,0
20060501 08:00,0
20060501 11:00,0
20060501 12:00,0
20060501 18:00,0
20060501 22:00,0.03
20060501 23:00,0.05
20060502 00:00,0.13
20060502 01:00,0.02
20060502 02:00,0
20060503 14:00,0
20060509 15:00,0
20060509 16:00,0
20060509 17:00,0
20060509 18:00,0
20060510 20:00,0.03
20060510 21:00,0.07
20060510 22:00,0.12
20060510 23:00,0.03
20060511 00:00,0.01
20060511 01:00,0.01
20060511 02:00,0.01
20060511 03:00,0.05
20060511 04:00,0
20060511 05:00,0.01
20060511 06:00,0.03
20060511 07:00,0.05
20060511 08:00,0.03
20060511 09:00,0.02
20060511 10:00,0.03
20060511 11:00,0.02
20060511 12:00,0.01
20060511 13:00,0.08
20060511 14:00,0.04
20060511 15:00,0.05
20060511 16:00,0.07
20060511 17:00,0.08
20060511 18:00,0.08
20060511 19:00,0.01
20060511 20:00,0.02
20060511 21:00,0.01
20060511 22:00,0.01
20060511 23:00,0
20060512 00:00,0.01
20060512 01:00,0.05
20060512 02:00,0
20060512 03:00,0
20060512 04:00,0
20060512 05:00,0
20060512 07:00,0.02
20060512 08:00,0.01
20060512 09:00,0.04
20060512 10:00,0.01
20060512 11:00,0.02
20060512 12:00,0.01
20060512 13:00,0
20060512 14:00,0
20060512 15:00,0.03
20060512 16:00,0
20060512 17:00,0.01
20060512 18:00,0
20060513 03:00,0.01
20060513 04:00,0.01
20060513 05:00,0.03
20060513 11:00,0
20060513 13:00,0
20060513 18:00,0.01
20060513 19:00,0.01
20060513 20:00,0.01
20060513 21:00,0.01
20060513 22:00,0
20060513 23:00,0
20060514 00:00,0
20060514 06:00,0
20060514 07:00,0
20060514 08:00,0.01
20060514 23:00,0
20060515 00:00,0.1
20060515 01:00,0.05
20060515 02:00,0.01
20060515 04:00,0.03
20060515 05:00,0.02
20060515 08:00,0
20060515 09:00,0
20060515 12:00,0
20060515 13:00,0
20060516 10:00,0
20060516 11:00,0
20060516 12:00,0.01
20060516 13:00,0.01
20060516 14:00,0.01
20060516 22:00,0
20060517 12:00,0
20060517 13:00,0.07
20060517 14:00,0.13
20060517 17:00,0.06
20060517 18:00,0.05
20060517 19:00,0
20060518 05:00,0
20060518 07:00,0
20060518 08:00,0.01
20060518 11:00,0
20060518 12:00,0.06
20060520 23:00,0
20060521 02:00,0
20060521 03:00,0
20060524 09:00,0.01
20060524 10:00,0.04
20060524 11:00,0.02
20060524 13:00,0.23
20060524 21:00,0.32
20060524 22:00,0.4
20060525 00:00,0.01
20060525 07:00,0
20060525 08:00,0
20060525 10:00,0
20060525 12:00,0.01
20060525 14:00,0.04
20060525 15:00,0
20060525 20:00,0.03
20060529 14:00,0.04
20060529 15:00,0.06
20060529 16:00,0.03
20060529 17:00,0.03
20060529 18:00,0.02
20060530 14:00,0
20060530 15:00,0.06
20060530 16:00,0.01
20060530 17:00,0
20060530 19:00,0.4
20060530 20:00,0.05
20060530 21:00,0
20060601 00:00,0
20060601 01:00,0
20060602 19:00,0
20060606 11:00,0
20060606 18:00,0
20060609 01:00,0
20060609 08:00,0
20060609 10:00,0
20060609 14:00,0
20060609 15:00,0
20060609 18:00,0
20060609 19:00,0
20060609 20:00,0
20060609 21:00,0
20060609 23:00,0.02
20060610 00:00,0.07
20060610 01:00,0.16
20060610 02:00,0.18
20060610 03:00,0.21
20060610 04:00,0.33
20060610 05:00,0.21
20060610 06:00,0.26
20060610 07:00,0.16
20060610 08:00,0.05
20060610 09:00,1.6
20060610 10:00,0
20060610 20:00,0
20060611 01:00,0
20060611 02:00,0
20060614 15:00,0
20060614 16:00,0.02
20060614 17:00,0
20060615 17:00,0
20060617 20:00,0
20060617 21:00,0
20060618 05:00,0
20060618 07:00,0
20060618 12:00,0
20060618 13:00,0
20060618 14:00,0
20060618 15:00,0
20060618 16:00,0.02
20060618 17:00,0.01
20060618 18:00,0
20060620 01:00,0
20060620 15:00,0
20060620 16:00,0
20060620 17:00,0
20060620 18:00,0
20060621 00:00,0
20060621 05:00,0
20060621 06:00,0.01
20060621 07:00,0.02
20060621 08:00,0.02
20060621 09:00,0.02
20060621 10:00,0
20060621 15:00,0
20060621 17:00,0.1
20060622 06:00,0
20060622 09:00,0.03
20060622 10:00,0.04
20060622 11:00,0
20060623 00:00,0.2
20060623 09:00,0.1
20060624 01:00,0
20060625 05:00,0
20060625 06:00,0
20060625 07:00,0.01
20060625 09:00,0
20060625 10:00,0.05
20060625 11:00,0.03
20060625 21:00,0.03
20060625 22:00,0
20060625 23:00,0.41
20060626 00:00,1.5
20060626 01:00,0.18
20060626 02:00,0.42
20060626 03:00,0.02
20060626 04:00,0
20060626 05:00,0.11
20060626 07:00,0
20060626 08:00,0
20060626 11:00,0.03
20060626 12:00,0.01
20060626 13:00,0.01
20060626 14:00,0.02
20060626 15:00,0
20060627 01:00,0
20060628 06:00,0.04
20060628 07:00,0.15
20060628 21:00,0.26
20060629 00:00,0.3
20060701 01:00,0
20060701 07:00,0
20060701 08:00,0
20060701 09:00,0
20060701 10:00,0
20060702 02:00,0
20060702 03:00,0
20060702 09:00,0
20060702 10:00,0
20060702 11:00,0.01
20060702 14:00,0
20060702 15:00,0
20060703 04:00,0.01
20060703 05:00,0.08
20060703 06:00,0.06
20060703 07:00,0.07
20060703 08:00,0.08
20060703 09:00,0.04
20060703 10:00,0
20060708 21:00,0.01
20060708 22:00,0
20060710 00:00,0
20060711 04:00,0.1
20060711 05:00,0.03
20060711 06:00,0.03
20060711 07:00,0.03
20060711 08:00,0.1
20060711 09:00,0
20060711 10:00,0
20060711 11:00,0
20060711 12:00,0.03
20060711 13:00,0.1
20060711 14:00,0.06
20060712 00:00,0.3
20060714 03:00,0.1
20060714 04:00,0
20060714 05:00,0
20060714 06:00,0
20060714 09:00,0
20060714 14:00,0.01
20060717 22:00,0
20060717 23:00,0.43
20060718 00:00,0.02
20060719 17:00,0
20060719 18:00,0
20060719 19:00,0
20060719 20:00,0.01
20060719 21:00,0
20060720 03:00,0
20060720 04:00,0.16
20060720 05:00,0.1
20060720 06:00,0.14
20060720 07:00,0.06
20060720 08:00,0.43
20060720 09:00,0.43
20060720 10:00,0.11
20060720 11:00,0.6
20060720 12:00,0.02
20060720 19:00,0
20060721 13:00,0
20060721 14:00,0.02
20060721 15:00,0
20060721 16:00,0
20060721 17:00,0.02
20060721 18:00,0
20060721 19:00,0
20060722 18:00,0.01
20060722 19:00,0.01
20060722 20:00,0
20060722 21:00,0
20060724 10:00,0.01
20060726 02:00,0
20060726 03:00,0
20060726 06:00,0
20060726 07:00,0
20060726 08:00,0.01
20060726 09:00,0.03
20060726 10:00,0.02
20060726 11:00,0.1
20060727 03:00,0
20060727 17:00,0
20060727 18:00,0
20060727 19:00,0.2
20060727 20:00,0.1
20060730 12:00,0.1
20060801 00:00,0
20060801 01:00,0
20060802 20:00,0.43
20060802 21:00,0.03
20060802 22:00,0.32
20060802 23:00,0.43
20060803 00:00,0.02
20060803 01:00,0.2
20060803 05:00,0.6
20060803 06:00,0.09
20060803 07:00,0.1
20060803 08:00,0.01
20060803 09:00,0
20060803 10:00,0.02
20060803 11:00,0
20060803 12:00,0
20060806 11:00,0.01
20060806 12:00,0
20060806 15:00,0
20060806 21:00,0.1
20060808 09:00,0
20060810 09:00,0
20060810 10:00,0.1
20060810 16:00,0
20060810 17:00,0
20060810 19:00,0.38
20060810 20:00,1.9
20060810 21:00,0
20060813 20:00,0
20060814 04:00,0
20060814 05:00,0
20060817 15:00,0
20060817 16:00,0
20060817 18:00,0
20060817 19:00,0
20060818 15:00,0.02
20060818 16:00,0.03
20060818 17:00,0
20060818 18:00,0.02
20060818 19:00,0.01
20060818 20:00,0
20060818 21:00,0.44
20060818 22:00,0.1
20060818 23:00,0.29
20060819 00:00,0.05
20060819 01:00,0.01
20060819 18:00,0
20060824 04:00,0
20060824 05:00,1.15
20060824 06:00,0.02
20060824 07:00,0.03
20060824 08:00,0.05
20060824 09:00,0
20060824 10:00,0
20060826 12:00,0
20060826 13:00,0
20060826 14:00,0
20060826 15:00,0
20060827 01:00,0
20060827 09:00,0
20060828 06:00,0
20060828 07:00,0
20060828 08:00,0.01
20060828 09:00,0.03
20060828 10:00,0.07
20060828 11:00,0.15
20060828 12:00,0.29
20060828 13:00,0.33
20060828 14:00,0.14
20060828 15:00,0.06
20060828 16:00,0.01
20060828 17:00,0.03
20060828 18:00,0.01
20060828 19:00,0
20060829 05:00,0
20060829 08:00,0
20060829 09:00,0
20060829 13:00,0.02
20060829 14:00,0.01
20060829 15:00,0.04
20060829 16:00,0.01
20060829 17:00,0.03
20060829 18:00,0.02
20060829 19:00,0.01
20060829 20:00,0.01
20060829 21:00,0
20060829 23:00,0
20060830 08:00,0
20060830 09:00,0
20060901 00:00,0
20060901 01:00,0
20060901 07:00,0
20060901 08:00,0
20060903 23:00,0.12
20060904 00:00,0.08
20060904 01:00,0.02
20060904 02:00,0.01
20060904 03:00,0
20060904 04:00,0
20060904 05:00,0.01
20060904 06:00,0.02
20060904 07:00,0.1
20060904 08:00,0.03
20060904 09:00,0.1
20060904 10:00,0
20060904 11:00,0
20060904 13:00,0
20060904 14:00,0.01
20060904 15:00,0
20060904 18:00,0
20060904 19:00,0.01
20060904 20:00,0.01
20060904 21:00,0.1
20060904 22:00,0.2
20060904 23:00,0.09
20060905 00:00,0.04
20060905 01:00,0.1
20060905 12:00,0.1
20060905 13:00,0.1
20060910 01:00,0
20060910 02:00,0.04
20060910 03:00,0.04
20060910 04:00,0.1
20060910 05:00,0.04
20060910 06:00,0.1
20060910 07:00,0
20060910 08:00,0.04
20060910 09:00,0.01
20060910 10:00,0.09
20060910 11:00,0.05
20060910 12:00,0.02
20060910 13:00,0.1
20060910 15:00,0
20060910 16:00,0
20060911 03:00,0.14
20060911 04:00,0.19
20060911 05:00,0.2
20060911 06:00,0.1
20060911 07:00,0.04
20060911 08:00,0.2
20060911 09:00,0.6
20060911 10:00,0.1
20060911 11:00,0.1
20060911 12:00,0.03
20060911 13:00,0.1
20060911 14:00,0
20060911 15:00,0
20060911 16:00,0
20060912 10:00,0.01
20060912 11:00,0.1
20060912 12:00,0.05
20060912 13:00,0.02
20060912 14:00,0
20060912 15:00,0
20060912 16:00,0.02
20060912 17:00,0
20060912 18:00,0.2
20060912 22:00,0.01
20060912 23:00,0.1
20060913 00:00,0.01
20060913 01:00,0.02
20060913 02:00,0.18
20060913 03:00,0.1
20060913 04:00,0.4
20060913 05:00,0.2
20060913 06:00,0.2
20060913 07:00,0.1
20060913 08:00,0
20060913 09:00,0
20060913 10:00,0
20060913 11:00,0
20060913 12:00,0
20060913 13:00,0.1
20060913 16:00,0
20060913 17:00,0
20060917 15:00,0.01
20060917 16:00,0.6
20060917 17:00,0.1
20060917 18:00,0
20060917 19:00,0
20060917 20:00,0
20060917 23:00,0
20060918 00:00,0.07
20060918 01:00,0
20060919 12:00,0.01
20060919 13:00,0
20060919 14:00,0
20060919 15:00,0.01
20060919 18:00,0
20060921 23:00,0
20060922 05:00,0
20060922 06:00,0
20060922 07:00,0.1
20060922 16:00,0
20060922 17:00,1.29
20060922 18:00,0.43
20060923 13:00,0.1
20060923 14:00,0.19
20060923 15:00,0.18
20060923 16:00,0.26
20060923 17:00,0.03
20060923 18:00,0.4
20060924 08:00,0
20060924 09:00,0
20060927 06:00,0
20060927 07:00,0
20060927 15:00,0
20060929 17:00,0
20060929 18:00,0.01
20060929 19:00,0
20060929 23:00,0
20060930 00:00,0
20060930 04:00,0.01
20060930 05:00,0
20060930 06:00,0
20060930 13:00,0.03
20060930 14:00,0.1
20060930 18:00,0.06
20060930 19:00,0.08
20061001 01:00,0
20061001 06:00,0
20061001 07:00,0
20061001 08:00,0
20061001 10:00,0
20061001 21:00,0.01
20061001 22:00,0
20061001 23:00,0.1
20061002 13:00,0.7
20061002 14:00,0.1
20061002 15:00,0.2
20061002 18:00,0
20061002 19:00,0.11
20061002 20:00,0.4
20061002 21:00,2
20061002 22:00,0.2
20061002 23:00,0.1
20061003 00:00,0
20061003 01:00,0.1
20061004 08:00,0.1
20061004 10:00,0.1
20061007 10:00,0.1
20061010 18:00,0
20061010 19:00,0
20061010 22:00,0
20061010 23:00,0.03
20061011 00:00,0.1
20061011 01:00,0.1
20061011 02:00,0.2
20061011 03:00,0.1
20061011 04:00,0.05
20061011 05:00,0.02
20061011 06:00,0
20061011 07:00,0
20061011 08:00,0
20061011 09:00,0
20061011 10:00,0.01
20061011 11:00,0
20061011 12:00,0
20061011 13:00,0
20061011 14:00,0
20061011 15:00,0.02
20061011 17:00,0.1
20061012 01:00,0
20061012 08:00,0
20061012 09:00,0.01
20061012 10:00,0
20061012 11:00,0
20061012 12:00,0
20061012 13:00,0
20061015 01:00,0.1
20061015 17:00,0.01
20061016 02:00,0
20061016 03:00,0
20061016 08:00,0
20061016 11:00,0
20061016 12:00,0
20061016 13:00,0
20061016 14:00,0
20061016 15:00,0
20061016 16:00,0.1
20061016 17:00,0.06
20061016 18:00,0.1
20061016 19:00,0.1
20061016 20:00,0.1
20061016 21:00,0.1
20061016 22:00,0.1
20061016 23:00,0.2
20061017 00:00,0.11
