PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
R1_MN008;433;201208201600;0.3;3;0
R1_MN008;433;201208201700;0;3;0
R1_MN008;433;201208201800;0;3;0
R1_MN008;433;201208201900;0;3;0
R1_MN008;433;201208202000;0;3;0
R1_MN008;433;201208202100;0;3;0
R1_MN008;433;201208202200;0.1;3;0
R1_MN008;433;201208202300;0;3;0
R1_MN008;433;201208210000;0;3;0
R1_MN008;433;201208210100;0;3;0
R1_MN008;433;201208210200;0;3;0
R1_MN008;433;201208210300;0;3;0
R1_MN008;433;201208210400;0;3;0
R1_MN008;433;201208210500;0;3;0
R1_MN008;433;201208210600;0;3;0
R1_MN008;433;201208210700;0;3;0
R1_MN008;433;201208210800;0;3;0
R1_MN008;433;201208210900;0;3;0
R1_MN008;433;201208211000;0;3;0
R1_MN008;433;201208211100;0;3;0
R1_MN008;433;201208211200;0;3;0
R1_MN008;433;201208211300;0;3;0
R1_MN008;433;201208211400;0;3;0
R1_MN008;433;201208211500;0;3;0
R1_MN008;433;201208211600;0;3;0
R1_MN008;433;201208211700;0;3;0
R1_MN008;433;201208211800;0;3;0
R1_MN008;433;201208211900;0;3;0
R1_MN008;433;201208212000;0;3;0
R1_MN008;433;201208212100;0;3;0
R1_MN008;433;201208212200;1.1;3;0
R1_MN008;433;201208212300;11.1;3;0
R1_MN008;433;201208220000;0;3;0
R1_MN008;433;201208220100;0;3;0
R1_MN008;433;201208220200;0;3;0
R1_MN008;433;201208220300;0;3;0
R1_MN008;433;201208220400;0;3;0
R1_MN008;433;201208220500;0;3;0
R1_MN008;433;201208220600;0;3;0
R1_MN008;433;201208220700;0;3;0
R1_MN008;433;201208220800;0;3;0
R1_MN008;433;201208220900;0;3;0
R1_MN008;433;201208221000;0;3;0
R1_MN008;433;201208221100;0;3;0
R1_MN008;433;201208221200;0;3;0
R1_MN008;433;201208221300;0;3;0
R1_MN008;433;201208221400;0;3;0
R1_MN008;433;201208221500;0;3;0
R1_MN008;433;201208221600;0;3;0
R1_MN008;433;201208221700;0;3;0
R1_MN008;433;201208221800;0;3;0
R1_MN008;433;201208221900;0;3;0
R1_MN008;433;201208222000;0;3;0
R1_MN008;433;201208222100;0;3;0
R1_MN008;433;201208222200;0;3;0
R1_MN008;433;201208222300;0;3;0
R1_MN008;433;201208230000;0;3;0
R1_MN008;433;201208230100;0;3;0
R1_MN008;433;201208230200;0;3;0
R1_MN008;433;201208230300;0;3;0
R1_MN008;433;201208230400;0;3;0
R1_MN008;433;201208230500;0;3;0
R1_MN008;433;201208230600;0;3;0
R1_MN008;433;201208230700;0;3;0
R1_MN008;433;201208230800;0;3;0
R1_MN008;433;201208230900;0;3;0
R1_MN008;433;201208231000;0;3;0
R1_MN008;433;201208231100;0;3;0
R1_MN008;433;201208231200;0;3;0
R1_MN008;433;201208231300;0;3;0
R1_MN008;433;201208231400;0;3;0
R1_MN008;433;201208231500;0;3;0
R1_MN008;433;201208231600;0;3;0
R1_MN008;433;201208231700;0;3;0
R1_MN008;433;201208231800;0;3;0
R1_MN008;433;201208231900;0;3;0
R1_MN008;433;201208232000;0;3;0
R1_MN008;433;201208232100;0;3;0
R1_MN008;433;201208232200;0;3;0
R1_MN008;433;201208232300;0;3;0
R1_MN008;433;201208240000;0;3;0
R1_MN008;433;201208240100;0;3;0
R1_MN008;433;201208240200;0;3;0
R1_MN008;433;201208240300;0;3;0
R1_MN008;433;201208240400;0;3;0
R1_MN008;433;201208240500;0;3;0
R1_MN008;433;201208240600;0.3;3;0
R1_MN008;433;201208240700;0.8;3;0
R1_MN008;433;201208240800;1.2;3;0
R1_MN008;433;201208240900;0;3;0
R1_MN008;433;201208241000;0;3;0
R1_MN008;433;201208241100;0;3;0
R1_MN008;433;201208241200;0;3;0
R1_MN008;433;201208241300;0;3;0
R1_MN008;433;201208241400;0;3;0
R1_MN008;433;201208241500;0;3;0
R1_MN008;433;201208241600;0;3;0
R1_MN008;433;201208241700;0;3;0
R1_MN008;433;201208241800;0;3;0
R1_MN008;433;201208241900;0;3;0
R1_MN008;433;201208242000;0;3;0
R1_MN008;433;201208242100;0;3;0
R1_MN008;433;201208242200;0;3;0
R1_MN008;433;201208242300;0;3;0
R1_MN008;433;201208250000;0;3;0
R1_MN008;433;201208250100;0.1;3;0
R1_MN008;433;201208250200;0;3;0
R1_MN008;433;201208250300;0;3;0
R1_MN008;433;201208250400;0;3;0
R1_MN008;433;201208250500;0;3;0
R1_MN008;433;201208250600;0;3;0
R1_MN008;433;201208250700;0;3;0
R1_MN008;433;201208250800;0;3;0
R1_MN008;433;201208250900;0;3;0
R1_MN008;433;201208251000;0;3;0
R1_MN008;433;201208251100;0;3;0
R1_MN008;433;201208251200;0;3;0
R1_MN008;433;201208251300;0;3;0
R1_MN008;433;201208251400;0;3;0
R1_MN008;433;201208251500;0;3;0
R1_MN008;433;201208251600;0;3;0
R1_MN008;433;201208251700;0;3;0
R1_MN008;433;201208251800;0;3;0
R1_MN008;433;201208251900;0;3;0
R1_MN008;433;201208252000;0;3;0
R1_MN008;433;201208252100;0;3;0
R1_MN008;433;201208252200;0;3;0
R1_MN008;433;201208252300;0;3;0
R1_MN008;433;201208260000;0;3;0
R1_MN008;433;201208260100;0;3;0
R1_MN008;433;201208260200;0;3;0
R1_MN008;433;201208260300;0;3;0
R1_MN008;433;201208260400;0;3;0
R1_MN008;433;201208260500;0;3;0
R1_MN008;433;201208260600;0;3;0
R1_MN008;433;201208260700;0;3;0
R1_MN008;433;201208260800;0;3;0
R1_MN008;433;201208260900;0;3;0
R1_MN008;433;201208261000;0;3;0
R1_MN008;433;201208261100;0;3;0
R1_MN008;433;201208261200;0;3;0
R1_MN008;433;201208261300;0;3;0
R1_MN008;433;201208261400;0;3;0
R1_MN008;433;201208261500;0;3;0
R1_MN008;433;201208261600;1.3;3;0
R1_MN008;433;201208261700;0.3;3;0
R1_MN008;433;201208261800;0;3;0
R1_MN008;433;201208261900;0;3;0
R1_MN008;433;201208262000;0;3;0
R1_MN008;433;201208262100;0;3;0
R1_MN008;433;201208262200;0;3;0
R1_MN008;433;201208262300;0;3;0
R1_MN008;433;201208270000;0;3;0
R1_MN008;433;201208270100;0;3;0
R1_MN008;433;201208270200;0;3;0
R1_MN008;433;201208270300;0;3;0
R1_MN008;433;201208270400;0;3;0
R1_MN008;433;201208270500;0;3;0
R1_MN008;433;201208270600;0;3;0
R1_MN008;433;201208270700;0;3;0
R1_MN008;433;201208270800;0;3;0
R1_MN008;433;201208270900;0;3;0
R1_MN008;433;201208271000;0;3;0
R1_MN008;433;201208271100;0;3;0
R1_MN008;433;201208271200;0;3;0
R1_MN008;433;201208271300;0;3;0
R1_MN008;433;201208271400;0;3;0
R1_MN008;433;201208271500;0;3;0
R1_MN008;433;201208271600;0;3;0
R1_MN008;433;201208271700;0;3;0
R1_MN008;433;201208271800;0;3;0
R1_MN008;433;201208271900;0;3;0
R1_MN008;433;201208272000;0;3;0
R1_MN008;433;201208272100;0;3;0
R1_MN008;433;201208272200;0;3;0
R1_MN008;433;201208272300;0;3;0
R1_MN008;433;201208280000;0;3;0
R1_MN008;433;201208280100;0;3;0
R1_MN008;433;201208280200;0;3;0
R1_MN008;433;201208280300;0;3;0
R1_MN008;433;201208280400;0;3;0
R1_MN008;433;201208280500;0;3;0
R1_MN008;433;201208280600;0;3;0
R1_MN008;433;201208280700;0;3;0
R1_MN008;433;201208280800;0;3;0
R1_MN008;433;201208280900;0;3;0
R1_MN008;433;201208281000;0;3;0
R1_MN008;433;201208281100;0;3;0
R1_MN008;433;201208281200;0;3;0
R1_MN008;433;201208281300;0;3;0
R1_MN008;433;201208281400;0;3;0
R1_MN008;433;201208281500;0.1;3;0
R1_MN008;433;201208281600;0;3;0
R1_MN008;433;201208281700;0;3;0
R1_MN008;433;201208281800;0;3;0
R1_MN008;433;201208281900;0;3;0
R1_MN008;433;201208282000;0;3;0
R1_MN008;433;201208282100;0;3;0
R1_MN008;433;201208282200;0;3;0
R1_MN008;433;201208282300;0;3;0
R1_MN008;433;201208290000;0;3;0
R1_MN008;433;201208290100;0;3;0
R1_MN008;433;201208290200;0;3;0
R1_MN008;433;201208290300;0;3;0
R1_MN008;433;201208290400;0;3;0
R1_MN008;433;201208290500;0;3;0
R1_MN008;433;201208290600;0;3;0
R1_MN008;433;201208290700;0;3;0
R1_MN008;433;201208290800;0;3;0
R1_MN008;433;201208290900;0;3;0
R1_MN008;433;201208291000;0;3;0
R1_MN008;433;201208291100;0;3;0
R1_MN008;433;201208291200;0;3;0
R1_MN008;433;201208291300;0;3;0
R1_MN008;433;201208291400;0;3;0
R1_MN008;433;201208291500;0;3;0
R1_MN008;433;201208291600;0;3;0
R1_MN008;433;201208291700;0;3;0
R1_MN008;433;201208291800;0;3;0
R1_MN008;433;201208291900;0;3;0
R1_MN008;433;201208292000;0;3;0
R1_MN008;433;201208292100;0;3;0
R1_MN008;433;201208292200;0;3;0
R1_MN008;433;201208292300;0;3;0
R1_MN008;433;201208300000;0;3;0
R1_MN008;433;201208300100;0;3;0
R1_MN008;433;201208300200;0;3;0
R1_MN008;433;201208300300;0;3;0
R1_MN008;433;201208300400;0;3;0
R1_MN008;433;201208300500;0;3;0
R1_MN008;433;201208300600;0;3;0
R1_MN008;433;201208300700;0;3;0
R1_MN008;433;201208300800;0;3;0
R1_MN008;433;201208300900;0;3;0
R1_MN008;433;201208301000;0;3;0
R1_MN008;433;201208301100;0.3;3;0
R1_MN008;433;201208301200;0;3;0
R1_MN008;433;201208301300;0;3;0
R1_MN008;433;201208301400;0;3;0
R1_MN008;433;201208301500;0.2;3;0
R1_MN008;433;201208301600;0.3;3;0
R1_MN008;433;201208301700;0;3;0
R1_MN008;433;201208301800;0;3;0
R1_MN008;433;201208301900;0;3;0
R1_MN008;433;201208302000;0;3;0
R1_MN008;433;201208302100;0;3;0
R1_MN008;433;201208302200;0;3;0
R1_MN008;433;201208302300;0;3;0
R1_MN008;433;201208310000;0.2;3;0
R1_MN008;433;201208310100;0.6;3;0
R1_MN008;433;201208310200;0;3;0
R1_MN008;433;201208310300;0;3;0
R1_MN008;433;201208310400;0;3;0
R1_MN008;433;201208310500;0.4;3;0
R1_MN008;433;201208310600;2;3;0
R1_MN008;433;201208310700;0.9;3;0
R1_MN008;433;201208310800;0;3;0
R1_MN008;433;201208310900;0;3;0
R1_MN008;433;201208311000;0;3;0
R1_MN008;433;201208311100;0;3;0
R1_MN008;433;201208311200;0;3;0
R1_MN008;433;201208311300;0;3;0
R1_MN008;433;201208311400;0;3;0
R1_MN008;433;201208311500;0;3;0
R1_MN008;433;201208311600;0;3;0
R1_MN008;433;201208311700;0;3;0
R1_MN008;433;201208311800;0;3;0
R1_MN008;433;201208311900;0;3;0
R1_MN008;433;201208312000;0;3;0
R1_MN008;433;201208312100;0;3;0
R1_MN008;433;201208312200;0;3;0
R1_MN008;433;201208312300;0;3;0
R1_MN008;433;201209010000;0;3;0
R1_MN008;433;201209010100;0;3;0
R1_MN008;433;201209010200;0;3;0
R1_MN008;433;201209010300;0;3;0
R1_MN008;433;201209010400;0;3;0
R1_MN008;433;201209010500;0;3;0
R1_MN008;433;201209010600;0;3;0
R1_MN008;433;201209010700;0;3;0
R1_MN008;433;201209010800;0;3;0
R1_MN008;433;201209010900;0;3;0
R1_MN008;433;201209011000;0;3;0
R1_MN008;433;201209011100;0;3;0
R1_MN008;433;201209011200;0;3;0
R1_MN008;433;201209011300;0;3;0
R1_MN008;433;201209011400;0;3;0
R1_MN008;433;201209011500;0;3;0
R1_MN008;433;201209011600;0;3;0
R1_MN008;433;201209011700;0;3;0
R1_MN008;433;201209011800;0;3;0
R1_MN008;433;201209011900;0;3;0
R1_MN008;433;201209012000;0;3;0
R1_MN008;433;201209012100;0;3;0
R1_MN008;433;201209012200;0;3;0
R1_MN008;433;201209012300;0;3;0
R1_MN008;433;201209020000;0;3;0
R1_MN008;433;201209020100;0;3;0
R1_MN008;433;201209020200;0;3;0
R1_MN008;433;201209020300;0;3;0
R1_MN008;433;201209020400;0;3;0
R1_MN008;433;201209020500;0;3;0
R1_MN008;433;201209020600;0;3;0
R1_MN008;433;201209020700;0;3;0
R1_MN008;433;201209020800;0;3;0
R1_MN008;433;201209020900;0;3;0
R1_MN008;433;201209021000;0;3;0
R1_MN008;433;201209021100;0;3;0
R1_MN008;433;201209021200;0;3;0
R1_MN008;433;201209021300;0;3;0
R1_MN008;433;201209021400;0;3;0
R1_MN008;433;201209021500;0;3;0
R1_MN008;433;201209021600;0;3;0
R1_MN008;433;201209021700;0;3;0
R1_MN008;433;201209021800;0;3;0
R1_MN008;433;201209021900;0;3;0
R1_MN008;433;201209022000;0;3;0
R1_MN008;433;201209022100;0;3;0
R1_MN008;433;201209022200;0;3;0
R1_MN008;433;201209022300;0;3;0
R1_MN008;433;201209030000;0;3;0
R1_MN008;433;201209030100;0;3;0
R1_MN008;433;201209030200;0;3;0
R1_MN008;433;201209030300;0;3;0
R1_MN008;433;201209030400;0;3;0
R1_MN008;433;201209030500;0;3;0
R1_MN008;433;201209030600;0;3;0
R1_MN008;433;201209030700;0;3;0
R1_MN008;433;201209030800;0;3;0
R1_MN008;433;201209030900;0;3;0
R1_MN008;433;201209031000;0;3;0
R1_MN008;433;201209031100;0;3;0
R1_MN008;433;201209031200;0;3;0
R1_MN008;433;201209031300;0;3;0
R1_MN008;433;201209031400;0;3;0
R1_MN008;433;201209031500;0;3;0
R1_MN008;433;201209031600;0;3;0
R1_MN008;433;201209031700;0;3;0
R1_MN008;433;201209031800;0;3;0
R1_MN008;433;201209031900;0;3;0
R1_MN008;433;201209032000;0;3;0
R1_MN008;433;201209032100;0;3;0
R1_MN008;433;201209032200;0;3;0
R1_MN008;433;201209032300;0;3;0
R1_MN008;433;201209040000;0;3;0
R1_MN008;433;201209040100;0;3;0
R1_MN008;433;201209040200;0;3;0
R1_MN008;433;201209040300;0;3;0
R1_MN008;433;201209040400;0;3;0
R1_MN008;433;201209040500;0;3;0
R1_MN008;433;201209040600;0;3;0
R1_MN008;433;201209040700;0;3;0
R1_MN008;433;201209040800;0;3;0
R1_MN008;433;201209040900;0;3;0
R1_MN008;433;201209041000;0;3;0
R1_MN008;433;201209041100;0;3;0
R1_MN008;433;201209041200;0;3;0
R1_MN008;433;201209041300;0;3;0
R1_MN008;433;201209041400;0;3;0
R1_MN008;433;201209041500;0;3;0
R1_MN008;433;201209041600;0;3;0
R1_MN008;433;201209041700;0;3;0
R1_MN008;433;201209041800;0;3;0
R1_MN008;433;201209041900;0;3;0
R1_MN008;433;201209042000;0;3;0
R1_MN008;433;201209042100;0;3;0
R1_MN008;433;201209042200;0;3;0
R1_MN008;433;201209042300;0;3;0
R1_MN008;433;201209050000;0;3;0
R1_MN008;433;201209050100;0;3;0
R1_MN008;433;201209050200;0;3;0
R1_MN008;433;201209050300;0;3;0
R1_MN008;433;201209050400;0;3;0
R1_MN008;433;201209050500;0;3;0
R1_MN008;433;201209050600;0;3;0
R1_MN008;433;201209050700;0;3;0
R1_MN008;433;201209050800;0;3;0
R1_MN008;433;201209050900;0.1;3;0
R1_MN008;433;201209051000;0;3;0
R1_MN008;433;201209051100;0;3;0
R1_MN008;433;201209051200;0;3;0
R1_MN008;433;201209051300;0;3;0
R1_MN008;433;201209051400;0;3;0
R1_MN008;433;201209051500;0;3;0
R1_MN008;433;201209051600;0;3;0
R1_MN008;433;201209051700;0;3;0
R1_MN008;433;201209051800;0;3;0
R1_MN008;433;201209051900;0;3;0
R1_MN008;433;201209052000;0;3;0
R1_MN008;433;201209052100;0;3;0
R1_MN008;433;201209052200;0;3;0
R1_MN008;433;201209052300;0;3;0
R1_MN008;433;201209060000;0;3;0
R1_MN008;433;201209060100;0;3;0
R1_MN008;433;201209060200;0;3;0
R1_MN008;433;201209060300;0;3;0
R1_MN008;433;201209060400;0;3;0
R1_MN008;433;201209060500;0;3;0
R1_MN008;433;201209060600;0;3;0
R1_MN008;433;201209060700;0;3;0
R1_MN008;433;201209060800;0;3;0
R1_MN008;433;201209060900;0;3;0
R1_MN008;433;201209061000;0;3;0
R1_MN008;433;201209061100;0;3;0
R1_MN008;433;201209061200;0;3;0
R1_MN008;433;201209061300;0;3;0
R1_MN008;433;201209061400;0;3;0
R1_MN008;433;201209061500;0;3;0
R1_MN008;433;201209061600;0;3;0
R1_MN008;433;201209061700;0;3;0
R1_MN008;433;201209061800;0;3;0
R1_MN008;433;201209061900;0;3;0
R1_MN008;433;201209062000;0;3;0
R1_MN008;433;201209062100;0;3;0
R1_MN008;433;201209062200;0;3;0
R1_MN008;433;201209062300;0;3;0
R1_MN008;433;201209070000;0;3;0
R1_MN008;433;201209070100;0;3;0
R1_MN008;433;201209070200;0;3;0
R1_MN008;433;201209070300;0;3;0
R1_MN008;433;201209070400;0;3;0
R1_MN008;433;201209070500;0;3;0
R1_MN008;433;201209070600;0;3;0
R1_MN008;433;201209070700;0;3;0
R1_MN008;433;201209070800;0;3;0
R1_MN008;433;201209070900;0;3;0
R1_MN008;433;201209071000;0;3;0
R1_MN008;433;201209071100;0;3;0
R1_MN008;433;201209071200;0;3;0
R1_MN008;433;201209071300;0;3;0
R1_MN008;433;201209071400;0;3;0
R1_MN008;433;201209071500;0;3;0
R1_MN008;433;201209071600;0;3;0
R1_MN008;433;201209071700;0;3;0
R1_MN008;433;201209071800;0;3;0
R1_MN008;433;201209071900;0.3;3;0
R1_MN008;433;201209072000;0.8;3;0
R1_MN008;433;201209072100;0.1;3;0
R1_MN008;433;201209072200;0.2;3;0
R1_MN008;433;201209072300;0.2;3;0
R1_MN008;433;201209080000;0;3;0
R1_MN008;433;201209080100;0;3;0
R1_MN008;433;201209080200;0.3;3;0
R1_MN008;433;201209080300;0.2;3;0
R1_MN008;433;201209080400;0.4;3;0
R1_MN008;433;201209080500;0.2;3;0
R1_MN008;433;201209080600;0.7;3;0
R1_MN008;433;201209080700;0.5;3;0
R1_MN008;433;201209080800;0.1;3;0
R1_MN008;433;201209080900;0;3;0
R1_MN008;433;201209081000;0;3;0
R1_MN008;433;201209081100;0;3;0
R1_MN008;433;201209081200;0;3;0
R1_MN008;433;201209081300;1.2;3;0
R1_MN008;433;201209081400;0;3;0
R1_MN008;433;201209081500;0;3;0
R1_MN008;433;201209081600;0;3;0
R1_MN008;433;201209081700;0;3;0
R1_MN008;433;201209081800;0;3;0
R1_MN008;433;201209081900;0;3;0
R1_MN008;433;201209082000;0;3;0
R1_MN008;433;201209082100;0;3;0
R1_MN008;433;201209082200;0;3;0
R1_MN008;433;201209082300;0;3;0
R1_MN008;433;201209090000;0;3;0
R1_MN008;433;201209090100;0;3;0
R1_MN008;433;201209090200;0;3;0
R1_MN008;433;201209090300;0;3;0
R1_MN008;433;201209090400;0;3;0
R1_MN008;433;201209090500;0;3;0
R1_MN008;433;201209090600;0;3;0
R1_MN008;433;201209090700;0;3;0
R1_MN008;433;201209090800;0;3;0
R1_MN008;433;201209090900;0;3;0
R1_MN008;433;201209091000;0;3;0
R1_MN008;433;201209091100;0;3;0
R1_MN008;433;201209091200;0;3;0
R1_MN008;433;201209091300;0;3;0
R1_MN008;433;201209091400;0;3;0
R1_MN008;433;201209091500;0;3;0
R1_MN008;433;201209091600;0;3;0
R1_MN008;433;201209091700;0;3;0
R1_MN008;433;201209091800;0;3;0
R1_MN008;433;201209091900;0;3;0
R1_MN008;433;201209092000;0;3;0
R1_MN008;433;201209092100;0;3;0
R1_MN008;433;201209092200;0;3;0
R1_MN008;433;201209092300;0;3;0
R1_MN008;433;201209100000;0;3;0
R1_MN008;433;201209100100;0;3;0
R1_MN008;433;201209100200;0;3;0
R1_MN008;433;201209100300;0;3;0
R1_MN008;433;201209100400;0;3;0
R1_MN008;433;201209100500;0;3;0
R1_MN008;433;201209100600;0;3;0
R1_MN008;433;201209100700;0;3;0
R1_MN008;433;201209100800;0;3;0
R1_MN008;433;201209100900;0;3;0
R1_MN008;433;201209101000;0;3;0
R1_MN008;433;201209101100;0;3;0
R1_MN008;433;201209101200;0;3;0
R1_MN008;433;201209101300;0;3;0
R1_MN008;433;201209101400;0;3;0
R1_MN008;433;201209101500;0;3;0
R1_MN008;433;201209101600;0;3;0
R1_MN008;433;201209101700;0;3;0
R1_MN008;433;201209101800;0;3;0
R1_MN008;433;201209101900;0;3;0
R1_MN008;433;201209102000;0;3;0
R1_MN008;433;201209102100;0;3;0
R1_MN008;433;201209102200;0;3;0
R1_MN008;433;201209102300;0;3;0
R1_MN008;433;201209110000;0;3;0
R1_MN008;433;201209110100;0;3;0
R1_MN008;433;201209110200;0;3;0
R1_MN008;433;201209110300;0;3;0
R1_MN008;433;201209110400;0;3;0
R1_MN008;433;201209110500;0;3;0
R1_MN008;433;201209110600;0;3;0
R1_MN008;433;201209110700;0;3;0
R1_MN008;433;201209110800;0;3;0
R1_MN008;433;201209110900;0;3;0
R1_MN008;433;201209111000;0;3;0
R1_MN008;433;201209111100;0;3;0
R1_MN008;433;201209111200;0;3;0
R1_MN008;433;201209111300;0;3;0
R1_MN008;433;201209111400;0;3;0
R1_MN008;433;201209111500;0;3;0
R1_MN008;433;201209111600;0;3;0
R1_MN008;433;201209111700;0;3;0
R1_MN008;433;201209111800;0;3;0
R1_MN008;433;201209111900;0;3;0
R1_MN008;433;201209112000;0.4;3;0
R1_MN008;433;201209112100;0;3;0
R1_MN008;433;201209112200;0;3;0
R1_MN008;433;201209112300;0;3;0
R1_MN008;433;201209120000;0;3;0
R1_MN008;433;201209120100;0.1;3;0
R1_MN008;433;201209120200;0;3;0
R1_MN008;433;201209120300;0;3;0
R1_MN008;433;201209120400;0;3;0
R1_MN008;433;201209120500;0;3;0
R1_MN008;433;201209120600;0;3;0
R1_MN008;433;201209120700;0;3;0
R1_MN008;433;201209120800;0;3;0
R1_MN008;433;201209120900;0;3;0
R1_MN008;433;201209121000;0;3;0
R1_MN008;433;201209121100;0;3;0
R1_MN008;433;201209121200;0;3;0
R1_MN008;433;201209121300;0;3;0
R1_MN008;433;201209121400;0;3;0
R1_MN008;433;201209121500;0;3;0
R1_MN008;433;201209121600;0;3;0
R1_MN008;433;201209121700;0;3;0
R1_MN008;433;201209121800;0;3;0
R1_MN008;433;201209121900;0;3;0
R1_MN008;433;201209122000;0;3;0
R1_MN008;433;201209122100;0;3;0
R1_MN008;433;201209122200;0;3;0
R1_MN008;433;201209122300;0;3;0
R1_MN008;433;201209130000;0;3;0
R1_MN008;433;201209130100;0;3;0
R1_MN008;433;201209130200;0;3;0
R1_MN008;433;201209130300;0;3;0
R1_MN008;433;201209130400;0;3;0
R1_MN008;433;201209130500;0;3;0
R1_MN008;433;201209130600;0;3;0
R1_MN008;433;201209130700;0;3;0
R1_MN008;433;201209130800;0;3;0
R1_MN008;433;201209130900;0;3;0
R1_MN008;433;201209131000;0;3;0
R1_MN008;433;201209131100;0;3;0
R1_MN008;433;201209131200;0;3;0
R1_MN008;433;201209131300;0;3;0
R1_MN008;433;201209131400;0;3;0
R1_MN008;433;201209131500;0;3;0
R1_MN008;433;201209131600;0;3;0
R1_MN008;433;201209131700;0;3;0
R1_MN008;433;201209131800;0;3;0
R1_MN008;433;201209131900;0;3;0
R1_MN008;433;201209132000;0;3;0
R1_MN008;433;201209132100;0;3;0
R1_MN008;433;201209132200;0;3;0
R1_MN008;433;201209132300;0;3;0
R1_MN008;433;201209140000;0;3;0
R1_MN008;433;201209140100;0;3;0
R1_MN008;433;201209140200;0;3;0
R1_MN008;433;201209140300;0;3;0
R1_MN008;433;201209140400;0;3;0
R1_MN008;433;201209140500;0;3;0
R1_MN008;433;201209140600;0;3;0
R1_MN008;433;201209140700;0;3;0
R1_MN008;433;201209140800;0;3;0
R1_MN008;433;201209140900;0;3;0
R1_MN008;433;201209141000;0;3;0
R1_MN008;433;201209141100;0;3;0
R1_MN008;433;201209141200;0;3;0
R1_MN008;433;201209141300;0;3;0
R1_MN008;433;201209141400;0;3;0
R1_MN008;433;201209141500;0;3;0
R1_MN008;433;201209141600;0;3;0
R1_MN008;433;201209141700;0;3;0
R1_MN008;433;201209141800;0;3;0
R1_MN008;433;201209141900;0.1;3;0
R1_MN008;433;201209142000;0;3;0
R1_MN008;433;201209142100;0.4;3;0
R1_MN008;433;201209142200;1.5;3;0
R1_MN008;433;201209142300;0;3;0
R1_MN008;433;201209150000;0;3;0
R1_MN008;433;201209150100;0;3;0
R1_MN008;433;201209150200;0;3;0
R1_MN008;433;201209150300;0;3;0
R1_MN008;433;201209150400;0;3;0
R1_MN008;433;201209150500;0;3;0
R1_MN008;433;201209150600;0;3;0
R1_MN008;433;201209150700;0;3;0
R1_MN008;433;201209150800;0;3;0
R1_MN008;433;201209150900;0;3;0
R1_MN008;433;201209151000;0;3;0
R1_MN008;433;201209151100;0;3;0
R1_MN008;433;201209151200;0;3;0
R1_MN008;433;201209151300;0;3;0
R1_MN008;433;201209151400;0;3;0
R1_MN008;433;201209151500;0;3;0
R1_MN008;433;201209151600;0;3;0
R1_MN008;433;201209151700;0;3;0
R1_MN008;433;201209151800;0;3;0
R1_MN008;433;201209151900;0;3;0
R1_MN008;433;201209152000;0;3;0
R1_MN008;433;201209152100;0;3;0
R1_MN008;433;201209152200;0;3;0
R1_MN008;433;201209152300;0;3;0
R1_MN008;433;201209160000;0;3;0
R1_MN008;433;201209160100;0;3;0
R1_MN008;433;201209160200;0;3;0
R1_MN008;433;201209160300;0;3;0
R1_MN008;433;201209160400;0;3;0
R1_MN008;433;201209160500;0;3;0
R1_MN008;433;201209160600;0;3;0
R1_MN008;433;201209160700;0;3;0
R1_MN008;433;201209160800;0;3;0
R1_MN008;433;201209160900;0;3;0
R1_MN008;433;201209161000;0;3;0
R1_MN008;433;201209161100;0;3;0
R1_MN008;433;201209161200;0;3;0
R1_MN008;433;201209161300;0;3;0
R1_MN008;433;201209161400;0;3;0
R1_MN008;433;201209161500;0;3;0
R1_MN008;433;201209161600;0;3;0
R1_MN008;433;201209161700;0;3;0
R1_MN008;433;201209161800;0;3;0
R1_MN008;433;201209161900;0;3;0
R1_MN008;433;201209162000;0;3;0
R1_MN008;433;201209162100;0;3;0
R1_MN008;433;201209162200;0;3;0
R1_MN008;433;201209162300;0;3;0
R1_MN008;433;201209170000;0;3;0
R1_MN008;433;201209170100;0;3;0
R1_MN008;433;201209170200;0;3;0
R1_MN008;433;201209170300;0;3;0
R1_MN008;433;201209170400;0;3;0
R1_MN008;433;201209170500;0;3;0
R1_MN008;433;201209170600;0;3;0
R1_MN008;433;201209170700;0;3;0
R1_MN008;433;201209170800;0;3;0
R1_MN008;433;201209170900;0;3;0
R1_MN008;433;201209171000;0;3;0
R1_MN008;433;201209171100;0;3;0
R1_MN008;433;201209171200;0;3;0
R1_MN008;433;201209171300;0;3;0
R1_MN008;433;201209171400;0;3;0
R1_MN008;433;201209171500;0;3;0
R1_MN008;433;201209171600;0;3;0
R1_MN008;433;201209171700;0;3;0
R1_MN008;433;201209171800;0;3;0
R1_MN008;433;201209171900;0;3;0
R1_MN008;433;201209172000;0;3;0
R1_MN008;433;201209172100;0;3;0
R1_MN008;433;201209172200;0;3;0
R1_MN008;433;201209172300;0;3;0
R1_MN008;433;201209180000;0;3;0
R1_MN008;433;201209180100;0;3;0
R1_MN008;433;201209180200;0;3;0
R1_MN008;433;201209180300;0;3;0
R1_MN008;433;201209180400;0;3;0
R1_MN008;433;201209180500;0;3;0
R1_MN008;433;201209180600;0;3;0
R1_MN008;433;201209180700;0;3;0
R1_MN008;433;201209180800;0;3;0
R1_MN008;433;201209180900;0;3;0
R1_MN008;433;201209181000;0;3;0
R1_MN008;433;201209181100;0;3;0
R1_MN008;433;201209181200;0;3;0
R1_MN008;433;201209181300;0;3;0
